seed	modeltype	epochs	datasetindex	nsites	true_pos	true_neg	false_pos	false_neg	distance
7	gan	1890	4	1	118	380	120	382	2
7	gan	1890	4	1	119	379	121	381	3
7	gan	1890	4	1	119	379	121	381	5
7	gan	1890	4	1	119	379	121	381	6
7	gan	1890	4	1	119	377	123	381	8
7	gan	1890	4	1	119	377	123	381	10
7	gan	1970	5	1	64	442	58	436	0
7	gan	1970	5	1	211	271	229	289	2
7	gan	1970	5	1	271	226	274	229	3
7	gan	1970	5	1	407	88	412	93	5
7	gan	1970	5	1	429	71	429	71	6
7	gan	1970	5	1	474	17	483	26	8
7	gan	1970	5	1	488	6	494	12	10
3	gan	1990	6	1	11	479	21	489	0
3	gan	1990	6	1	112	378	122	388	2
3	gan	1990	6	1	177	327	173	323	3
3	gan	1990	6	1	288	208	292	212	5
3	gan	1990	6	1	346	155	345	154	6
3	gan	1990	6	1	438	54	446	62	8
3	gan	1990	6	1	487	13	487	13	10
4	gan	1750	7	1	0	500	0	500	0
4	gan	1750	7	1	27	469	31	473	2
4	gan	1750	7	1	63	430	70	437	3
4	gan	1750	7	1	207	277	223	293	5
4	gan	1750	7	1	296	212	288	204	6
4	gan	1750	7	1	428	80	420	72	8
4	gan	1750	7	1	480	22	478	20	10
14	gan	1730	8	1	174	326	174	326	0
14	gan	1730	8	1	260	261	239	240	2
14	gan	1730	8	1	263	261	239	237	3
14	gan	1730	8	1	273	254	246	227	5
14	gan	1730	8	1	274	254	246	226	6
14	gan	1730	8	1	280	250	250	220	8
14	gan	1730	8	1	285	246	254	215	10
10	gan	1890	9	1	103	400	100	397	0
10	gan	1890	9	1	109	397	103	391	2
10	gan	1890	9	1	110	397	103	390	3
10	gan	1890	9	1	112	391	109	388	5
10	gan	1890	9	1	112	390	110	388	6
10	gan	1890	9	1	112	389	111	388	8
10	gan	1890	9	1	112	388	112	388	10
9	gan	1290	10	1	216	298	202	284	0
9	gan	1290	10	1	256	265	235	244	2
9	gan	1290	10	1	265	254	246	235	3
9	gan	1290	10	1	296	217	283	204	5
9	gan	1290	10	1	319	202	298	181	6
9	gan	1290	10	1	325	198	302	175	8
9	gan	1290	10	1	329	190	310	171	10
12	gan	1970	11	1	116	398	102	384	0
12	gan	1970	11	1	192	317	183	308	2
12	gan	1970	11	1	282	219	281	218	3
12	gan	1970	11	1	400	110	390	100	5
12	gan	1970	11	1	435	66	434	65	6
12	gan	1970	11	1	484	23	477	16	8
12	gan	1970	11	1	496	1	499	4	10
6	gan	1990	12	1	140	368	132	360	0
6	gan	1990	12	1	291	236	264	209	2
6	gan	1990	12	1	335	199	301	165	3
6	gan	1990	12	1	391	123	377	109	5
6	gan	1990	12	1	396	121	379	104	6
6	gan	1990	12	1	400	120	380	100	8
6	gan	1990	12	1	403	115	385	97	10
1	gan	1990	13	1	17	484	16	483	0
1	gan	1990	13	1	99	367	133	401	2
1	gan	1990	13	1	163	321	179	337	3
1	gan	1990	13	1	260	227	273	240	5
1	gan	1990	13	1	357	147	353	143	6
1	gan	1990	13	1	459	45	455	41	8
1	gan	1990	13	1	486	13	487	14	10
9	gan	1970	14	1	64	431	69	436	0
9	gan	1970	14	1	158	320	180	342	2
9	gan	1970	14	1	301	175	325	199	3
9	gan	1970	14	1	426	91	409	74	5
9	gan	1970	14	1	464	37	463	36	6
9	gan	1970	14	1	484	14	486	16	8
9	gan	1970	14	1	490	6	494	10	10
11	gan	1830	15	1	291	197	303	209	0
11	gan	1830	15	1	326	167	333	174	2
11	gan	1830	15	1	361	133	367	139	3
11	gan	1830	15	1	406	102	398	94	5
11	gan	1830	15	1	490	2	498	10	6
11	gan	1830	15	1	497	0	500	3	8
11	gan	1830	15	1	499	0	500	1	10
10	gan	1990	16	1	23	476	24	477	0
10	gan	1990	16	1	98	395	105	402	2
10	gan	1990	16	1	137	356	144	363	3
10	gan	1990	16	1	224	254	246	276	5
10	gan	1990	16	1	252	226	274	248	6
10	gan	1990	16	1	311	183	317	189	8
10	gan	1990	16	1	360	140	360	140	10
6	gan	1630	17	1	171	305	195	329	0
6	gan	1630	17	1	218	256	244	282	2
6	gan	1630	17	1	219	255	245	281	3
6	gan	1630	17	1	226	253	247	274	5
6	gan	1630	17	1	226	253	247	274	6
6	gan	1630	17	1	230	249	251	270	8
6	gan	1630	17	1	242	240	260	258	10
1	gan	1990	18	1	214	288	212	286	0
1	gan	1990	18	1	339	175	325	161	2
1	gan	1990	18	1	364	148	352	136	3
1	gan	1990	18	1	380	131	369	120	5
1	gan	1990	18	1	383	126	374	117	6
1	gan	1990	18	1	384	122	378	116	8
1	gan	1990	18	1	385	122	378	115	10
13	gan	1990	19	1	117	406	94	383	0
13	gan	1990	19	1	125	397	103	375	2
13	gan	1990	19	1	125	396	104	375	3
13	gan	1990	19	1	125	396	104	375	5
13	gan	1990	19	1	125	396	104	375	6
13	gan	1990	19	1	125	394	106	375	8
13	gan	1990	19	1	125	394	106	375	10
2	gan	1970	20	1	83	422	78	417	0
2	gan	1970	20	1	108	389	111	392	2
2	gan	1970	20	1	108	388	112	392	3
2	gan	1970	20	1	108	388	112	392	5
2	gan	1970	20	1	108	388	112	392	6
2	gan	1970	20	1	108	388	112	392	8
2	gan	1970	20	1	108	388	112	392	10
6	gan	1890	21	1	120	376	124	380	0
6	gan	1890	21	1	222	276	224	278	2
6	gan	1890	21	1	227	271	229	273	3
6	gan	1890	21	1	230	271	229	270	5
6	gan	1890	21	1	231	270	230	269	6
6	gan	1890	21	1	245	244	256	255	8
6	gan	1890	21	1	254	235	265	246	10
9	gan	1990	22	1	73	421	79	427	0
9	gan	1990	22	1	344	155	345	156	2
9	gan	1990	22	1	485	17	483	15	3
9	gan	1990	22	1	499	1	499	1	5
9	gan	1990	22	1	499	1	499	1	6
9	gan	1990	22	1	499	1	499	1	8
9	gan	1990	22	1	499	1	499	1	10
2	gan	1730	23	1	167	324	176	333	0
2	gan	1730	23	1	175	313	187	325	2
2	gan	1730	23	1	178	311	189	322	3
2	gan	1730	23	1	178	311	189	322	5
2	gan	1730	23	1	178	311	189	322	6
2	gan	1730	23	1	180	309	191	320	8
2	gan	1730	23	1	180	309	191	320	10
10	gan	1910	24	1	207	288	212	293	0
10	gan	1910	24	1	238	239	261	262	2
10	gan	1910	24	1	255	228	272	245	3
10	gan	1910	24	1	402	114	386	98	5
10	gan	1910	24	1	438	68	432	62	6
10	gan	1910	24	1	470	30	470	30	8
10	gan	1910	24	1	488	7	493	12	10
14	gan	1990	25	1	1	499	1	499	0
14	gan	1990	25	1	26	479	21	474	2
14	gan	1990	25	1	51	454	46	449	3
14	gan	1990	25	1	122	374	126	378	5
14	gan	1990	25	1	172	326	174	328	6
14	gan	1990	25	1	307	204	296	193	8
14	gan	1990	25	1	421	84	416	79	10
13	gan	1990	26	1	13	485	15	487	0
13	gan	1990	26	1	199	326	174	301	2
13	gan	1990	26	1	305	199	301	195	3
13	gan	1990	26	1	382	118	382	118	5
13	gan	1990	26	1	403	95	405	97	6
13	gan	1990	26	1	466	35	465	34	8
13	gan	1990	26	1	487	14	486	13	10
1	gan	1990	27	1	73	421	79	427	0
1	gan	1990	27	1	184	295	205	316	2
1	gan	1990	27	1	243	244	256	257	3
1	gan	1990	27	1	338	160	340	162	5
1	gan	1990	27	1	375	127	373	125	6
1	gan	1990	27	1	389	108	392	111	8
1	gan	1990	27	1	395	101	399	105	10
8	gan	1310	28	1	240	263	237	260	0
8	gan	1310	28	1	271	234	266	229	2
8	gan	1310	28	1	272	233	267	228	3
8	gan	1310	28	1	273	233	267	227	5
8	gan	1310	28	1	276	231	269	224	6
8	gan	1310	28	1	276	230	270	224	8
8	gan	1310	28	1	285	219	281	215	10
1	gan	1990	29	1	136	358	142	364	0
1	gan	1990	29	1	226	263	237	274	2
1	gan	1990	29	1	259	235	265	241	3
1	gan	1990	29	1	297	185	315	203	5
1	gan	1990	29	1	305	175	325	195	6
1	gan	1990	29	1	315	169	331	185	8
1	gan	1990	29	1	316	169	331	184	10
1	gan	1990	30	1	65	447	53	435	0
1	gan	1990	30	1	140	361	139	360	2
1	gan	1990	30	1	171	344	156	329	3
1	gan	1990	30	1	269	235	265	231	5
1	gan	1990	30	1	382	144	356	118	6
1	gan	1990	30	1	452	67	433	48	8
1	gan	1990	30	1	496	1	499	4	10
11	gan	1670	1	2	28	458	42	472	0
11	gan	1670	1	2	109	363	137	391	2
11	gan	1670	1	2	169	305	195	331	3
11	gan	1670	1	2	265	231	269	235	5
11	gan	1670	1	2	366	138	362	134	6
11	gan	1670	1	2	378	134	366	122	8
11	gan	1670	1	2	420	85	415	80	10
15	gan	1630	2	2	0	500	0	500	0
15	gan	1630	2	2	221	294	206	279	2
15	gan	1630	2	2	227	288	212	273	3
15	gan	1630	2	2	235	281	219	265	5
15	gan	1630	2	2	239	275	225	261	6
15	gan	1630	2	2	244	267	233	256	8
15	gan	1630	2	2	262	259	241	238	10
9	gan	1710	3	2	0	500	0	500	0
9	gan	1710	3	2	0	500	0	500	2
9	gan	1710	3	2	0	500	0	500	3
9	gan	1710	3	2	4	498	2	496	5
9	gan	1710	3	2	40	465	35	460	6
9	gan	1710	3	2	248	258	242	252	8
9	gan	1710	3	2	311	187	313	189	10
11	gan	930	4	2	0	500	0	500	0
11	gan	930	4	2	118	410	90	382	2
11	gan	930	4	2	242	280	220	258	3
11	gan	930	4	2	379	123	377	121	5
11	gan	930	4	2	380	123	377	120	6
11	gan	930	4	2	380	123	377	120	8
11	gan	930	4	2	380	123	377	120	10
12	gan	1890	5	2	0	500	0	500	0
12	gan	1890	5	2	51	449	51	449	2
12	gan	1890	5	2	80	418	82	420	3
12	gan	1890	5	2	161	351	149	339	5
12	gan	1890	5	2	201	298	202	299	6
12	gan	1890	5	2	234	269	231	266	8
12	gan	1890	5	2	275	230	270	225	10
15	gan	50	6	2	0	500	0	500	0
15	gan	50	6	2	0	500	0	500	2
15	gan	50	6	2	0	500	0	500	3
15	gan	50	6	2	0	500	0	500	5
15	gan	50	6	2	0	500	0	500	6
15	gan	50	6	2	0	500	0	500	8
15	gan	50	6	2	0	498	2	500	10
14	gan	1990	7	2	0	500	0	500	0
14	gan	1990	7	2	17	485	15	483	2
14	gan	1990	7	2	51	446	54	449	3
14	gan	1990	7	2	133	369	131	367	5
14	gan	1990	7	2	195	303	197	305	6
14	gan	1990	7	2	321	206	294	179	8
14	gan	1990	7	2	390	124	376	110	10
7	gan	1990	8	2	63	430	70	437	0
7	gan	1990	8	2	242	269	231	258	2
7	gan	1990	8	2	260	261	239	240	3
7	gan	1990	8	2	273	254	246	227	5
7	gan	1990	8	2	274	254	246	226	6
7	gan	1990	8	2	282	247	253	218	8
7	gan	1990	8	2	300	232	268	200	10
11	gan	1930	9	2	186	286	214	314	0
11	gan	1930	9	2	248	245	255	252	2
11	gan	1930	9	2	249	245	255	251	3
11	gan	1930	9	2	385	116	384	115	5
11	gan	1930	9	2	388	113	387	112	6
11	gan	1930	9	2	388	113	387	112	8
11	gan	1930	9	2	394	109	391	106	10
14	gan	1830	10	2	212	298	202	288	0
14	gan	1830	10	2	254	266	234	246	2
14	gan	1830	10	2	260	260	240	240	3
14	gan	1830	10	2	265	259	241	235	5
14	gan	1830	10	2	267	256	244	233	6
14	gan	1830	10	2	273	247	253	227	8
14	gan	1830	10	2	316	203	297	184	10
14	gan	1970	11	2	2	499	1	498	0
14	gan	1970	11	2	100	418	82	400	2
14	gan	1970	11	2	213	315	185	287	3
14	gan	1970	11	2	293	230	270	207	5
14	gan	1970	11	2	316	205	295	184	6
14	gan	1970	11	2	416	102	398	84	8
14	gan	1970	11	2	434	84	416	66	10
10	gan	50	12	2	0	500	0	500	0
10	gan	50	12	2	0	500	0	500	2
10	gan	50	12	2	0	500	0	500	3
10	gan	50	12	2	0	500	0	500	5
10	gan	50	12	2	0	500	0	500	6
10	gan	50	12	2	0	499	1	500	8
10	gan	50	12	2	16	478	22	484	10
3	gan	1930	13	2	21	478	22	479	0
3	gan	1930	13	2	69	418	82	431	2
3	gan	1930	13	2	123	372	128	377	3
3	gan	1930	13	2	162	320	180	338	5
3	gan	1930	13	2	182	296	204	318	6
3	gan	1930	13	2	299	198	302	201	8
3	gan	1930	13	2	350	142	358	150	10
9	gan	1950	14	2	0	500	0	500	0
9	gan	1950	14	2	3	498	2	497	2
9	gan	1950	14	2	40	465	35	460	3
9	gan	1950	14	2	222	289	211	278	5
9	gan	1950	14	2	308	214	286	192	6
9	gan	1950	14	2	350	166	334	150	8
9	gan	1950	14	2	357	156	344	143	10
11	gan	1990	15	2	0	499	1	500	0
11	gan	1990	15	2	112	376	124	388	2
11	gan	1990	15	2	217	268	232	283	3
11	gan	1990	15	2	244	241	259	256	5
11	gan	1990	15	2	278	205	295	222	6
11	gan	1990	15	2	494	7	493	6	8
11	gan	1990	15	2	499	0	500	1	10
15	gan	70	16	2	0	500	0	500	0
15	gan	70	16	2	0	500	0	500	2
15	gan	70	16	2	0	500	0	500	3
15	gan	70	16	2	0	500	0	500	5
15	gan	70	16	2	0	500	0	500	6
15	gan	70	16	2	0	500	0	500	8
15	gan	70	16	2	2	497	3	498	10
11	gan	1970	17	2	151	335	165	349	0
11	gan	1970	17	2	250	239	261	250	2
11	gan	1970	17	2	264	224	276	236	3
11	gan	1970	17	2	290	200	300	210	5
11	gan	1970	17	2	355	139	361	145	6
11	gan	1970	17	2	390	103	397	110	8
11	gan	1970	17	2	392	102	398	108	10
4	gan	1970	18	2	175	326	174	325	0
4	gan	1970	18	2	255	245	255	245	2
4	gan	1970	18	2	264	225	275	236	3
4	gan	1970	18	2	297	184	316	203	5
4	gan	1970	18	2	302	181	319	198	6
4	gan	1970	18	2	305	177	323	195	8
4	gan	1970	18	2	306	177	323	194	10
4	gan	1050	19	2	0	500	0	500	0
4	gan	1050	19	2	0	500	0	500	2
4	gan	1050	19	2	7	493	7	493	3
4	gan	1050	19	2	237	264	236	263	5
4	gan	1050	19	2	256	243	257	244	6
4	gan	1050	19	2	374	106	394	126	8
4	gan	1050	19	2	374	106	394	126	10
4	gan	890	20	2	0	500	0	500	0
4	gan	890	20	2	0	500	0	500	2
4	gan	890	20	2	2	497	3	498	3
4	gan	890	20	2	198	283	217	302	5
4	gan	890	20	2	275	222	278	225	6
4	gan	890	20	2	391	113	387	109	8
4	gan	890	20	2	392	113	387	108	10
5	gan	1990	21	2	0	500	0	500	0
5	gan	1990	21	2	47	458	42	453	2
5	gan	1990	21	2	106	385	115	394	3
5	gan	1990	21	2	235	247	253	265	5
5	gan	1990	21	2	307	180	320	193	6
5	gan	1990	21	2	355	143	357	145	8
5	gan	1990	21	2	359	141	359	141	10
11	gan	1170	22	2	94	422	78	406	0
11	gan	1170	22	2	193	303	197	307	2
11	gan	1170	22	2	274	225	275	226	3
11	gan	1170	22	2	363	137	363	137	5
11	gan	1170	22	2	388	116	384	112	6
11	gan	1170	22	2	389	113	387	111	8
11	gan	1170	22	2	389	113	387	111	10
5	gan	1990	23	2	127	373	127	373	0
5	gan	1990	23	2	173	317	183	327	2
5	gan	1990	23	2	175	313	187	325	3
5	gan	1990	23	2	180	309	191	320	5
5	gan	1990	23	2	180	309	191	320	6
5	gan	1990	23	2	180	309	191	320	8
5	gan	1990	23	2	180	309	191	320	10
2	gan	1950	24	2	95	410	90	405	0
2	gan	1950	24	2	148	353	147	352	2
2	gan	1950	24	2	177	336	164	323	3
2	gan	1950	24	2	254	270	230	246	5
2	gan	1950	24	2	305	215	285	195	6
2	gan	1950	24	2	315	204	296	185	8
2	gan	1950	24	2	331	188	312	169	10
15	gan	50	25	2	0	500	0	500	0
15	gan	50	25	2	0	500	0	500	2
15	gan	50	25	2	0	500	0	500	3
15	gan	50	25	2	0	500	0	500	5
15	gan	50	25	2	0	500	0	500	6
15	gan	50	25	2	0	500	0	500	8
15	gan	50	25	2	0	500	0	500	10
3	gan	1990	26	2	0	500	0	500	0
3	gan	1990	26	2	38	467	33	462	2
3	gan	1990	26	2	48	454	46	452	3
3	gan	1990	26	2	138	359	141	362	5
3	gan	1990	26	2	203	291	209	297	6
3	gan	1990	26	2	304	194	306	196	8
3	gan	1990	26	2	363	138	362	137	10
3	gan	1890	27	2	1	500	0	499	0
3	gan	1890	27	2	84	418	82	416	2
3	gan	1890	27	2	126	387	113	374	3
3	gan	1890	27	2	162	350	150	338	5
3	gan	1890	27	2	188	321	179	312	6
3	gan	1890	27	2	270	222	278	230	8
3	gan	1890	27	2	329	165	335	171	10
2	gan	1990	28	2	235	278	222	265	0
2	gan	1990	28	2	269	238	262	231	2
2	gan	1990	28	2	272	233	267	228	3
2	gan	1990	28	2	273	233	267	227	5
2	gan	1990	28	2	273	233	267	227	6
2	gan	1990	28	2	276	230	270	224	8
2	gan	1990	28	2	284	219	281	216	10
2	gan	1890	29	2	0	500	0	500	0
2	gan	1890	29	2	30	456	44	470	2
2	gan	1890	29	2	52	441	59	448	3
2	gan	1890	29	2	80	417	83	420	5
2	gan	1890	29	2	109	396	104	391	6
2	gan	1890	29	2	187	319	181	313	8
2	gan	1890	29	2	221	266	234	279	10
1	gan	1990	30	2	0	500	0	500	0
1	gan	1990	30	2	5	497	3	495	2
1	gan	1990	30	2	15	493	7	485	3
1	gan	1990	30	2	138	359	141	362	5
1	gan	1990	30	2	205	298	202	295	6
1	gan	1990	30	2	334	181	319	166	8
1	gan	1990	30	2	419	86	414	81	10
15	gan	1910	1	5	0	499	1	500	0
15	gan	1910	1	5	66	413	87	434	2
15	gan	1910	1	5	132	355	145	368	3
15	gan	1910	1	5	328	174	326	172	5
15	gan	1910	1	5	375	136	364	125	6
15	gan	1910	1	5	377	134	366	123	8
15	gan	1910	1	5	378	133	367	122	10
10	gan	50	2	5	0	500	0	500	0
10	gan	50	2	5	0	500	0	500	2
10	gan	50	2	5	0	500	0	500	3
10	gan	50	2	5	0	500	0	500	5
10	gan	50	2	5	0	500	0	500	6
10	gan	50	2	5	0	500	0	500	8
10	gan	50	2	5	1	500	0	499	10
10	gan	90	3	5	0	500	0	500	0
10	gan	90	3	5	0	500	0	500	2
10	gan	90	3	5	0	500	0	500	3
10	gan	90	3	5	0	500	0	500	5
10	gan	90	3	5	0	500	0	500	6
10	gan	90	3	5	0	500	0	500	8
10	gan	90	3	5	0	499	1	500	10
11	gan	1930	4	5	0	500	0	500	0
11	gan	1930	4	5	58	469	31	442	2
11	gan	1930	4	5	189	337	163	311	3
11	gan	1930	4	5	361	146	354	139	5
11	gan	1930	4	5	380	123	377	120	6
11	gan	1930	4	5	380	123	377	120	8
11	gan	1930	4	5	380	123	377	120	10
15	gan	170	5	5	0	500	0	500	0
15	gan	170	5	5	0	500	0	500	2
15	gan	170	5	5	0	500	0	500	3
15	gan	170	5	5	0	500	0	500	5
15	gan	170	5	5	0	500	0	500	6
15	gan	170	5	5	0	500	0	500	8
15	gan	170	5	5	0	500	0	500	10
6	gan	70	6	5	0	500	0	500	0
6	gan	70	6	5	0	500	0	500	2
6	gan	70	6	5	0	500	0	500	3
6	gan	70	6	5	0	500	0	500	5
6	gan	70	6	5	0	500	0	500	6
6	gan	70	6	5	0	500	0	500	8
6	gan	70	6	5	1	500	0	499	10
15	gan	50	7	5	0	500	0	500	0
15	gan	50	7	5	0	500	0	500	2
15	gan	50	7	5	0	500	0	500	3
15	gan	50	7	5	0	500	0	500	5
15	gan	50	7	5	0	500	0	500	6
15	gan	50	7	5	0	500	0	500	8
15	gan	50	7	5	1	500	0	499	10
6	gan	130	8	5	0	500	0	500	0
6	gan	130	8	5	0	500	0	500	2
6	gan	130	8	5	0	500	0	500	3
6	gan	130	8	5	0	500	0	500	5
6	gan	130	8	5	0	500	0	500	6
6	gan	130	8	5	0	500	0	500	8
6	gan	130	8	5	0	500	0	500	10
6	gan	1890	9	5	0	500	0	500	0
6	gan	1890	9	5	80	420	80	420	2
6	gan	1890	9	5	82	420	80	418	3
6	gan	1890	9	5	249	232	268	251	5
6	gan	1890	9	5	280	202	298	220	6
6	gan	1890	9	5	284	201	299	216	8
6	gan	1890	9	5	388	113	387	112	10
3	gan	1910	10	5	0	500	0	500	0
3	gan	1910	10	5	82	416	84	418	2
3	gan	1910	10	5	191	320	180	309	3
3	gan	1910	10	5	258	263	237	242	5
3	gan	1910	10	5	258	257	243	242	6
3	gan	1910	10	5	273	248	252	227	8
3	gan	1910	10	5	314	206	294	186	10
6	gan	90	11	5	0	500	0	500	0
6	gan	90	11	5	0	500	0	500	2
6	gan	90	11	5	0	500	0	500	3
6	gan	90	11	5	0	500	0	500	5
6	gan	90	11	5	0	500	0	500	6
6	gan	90	11	5	0	500	0	500	8
6	gan	90	11	5	0	500	0	500	10
10	gan	110	12	5	0	500	0	500	0
10	gan	110	12	5	0	500	0	500	2
10	gan	110	12	5	0	500	0	500	3
10	gan	110	12	5	0	500	0	500	5
10	gan	110	12	5	0	500	0	500	6
10	gan	110	12	5	0	500	0	500	8
10	gan	110	12	5	2	498	2	498	10
6	gan	70	13	5	0	500	0	500	0
6	gan	70	13	5	0	500	0	500	2
6	gan	70	13	5	0	500	0	500	3
6	gan	70	13	5	0	500	0	500	5
6	gan	70	13	5	0	500	0	500	6
6	gan	70	13	5	0	500	0	500	8
6	gan	70	13	5	0	500	0	500	10
13	gan	1990	14	5	1	499	1	499	0
13	gan	1990	14	5	10	494	6	490	2
13	gan	1990	14	5	50	454	46	450	3
13	gan	1990	14	5	174	346	154	326	5
13	gan	1990	14	5	214	313	187	286	6
13	gan	1990	14	5	314	208	292	186	8
13	gan	1990	14	5	320	205	295	180	10
11	gan	130	15	5	0	500	0	500	0
11	gan	130	15	5	0	500	0	500	2
11	gan	130	15	5	0	500	0	500	3
11	gan	130	15	5	0	500	0	500	5
11	gan	130	15	5	0	500	0	500	6
11	gan	130	15	5	0	500	0	500	8
11	gan	130	15	5	0	500	0	500	10
12	gan	110	16	5	0	500	0	500	0
12	gan	110	16	5	0	500	0	500	2
12	gan	110	16	5	0	500	0	500	3
12	gan	110	16	5	0	500	0	500	5
12	gan	110	16	5	0	500	0	500	6
12	gan	110	16	5	0	500	0	500	8
12	gan	110	16	5	5	491	9	495	10
12	gan	1970	17	5	0	500	0	500	0
12	gan	1970	17	5	5	498	2	495	2
12	gan	1970	17	5	71	416	84	429	3
12	gan	1970	17	5	226	260	240	274	5
12	gan	1970	17	5	238	241	259	262	6
12	gan	1970	17	5	270	218	282	230	8
12	gan	1970	17	5	336	153	347	164	10
12	gan	1690	18	5	0	500	0	500	0
12	gan	1690	18	5	0	500	0	500	2
12	gan	1690	18	5	0	500	0	500	3
12	gan	1690	18	5	19	474	26	481	5
12	gan	1690	18	5	70	418	82	430	6
12	gan	1690	18	5	239	264	236	261	8
12	gan	1690	18	5	252	247	253	248	10
9	gan	1990	19	5	0	500	0	500	0
9	gan	1990	19	5	0	500	0	500	2
9	gan	1990	19	5	0	500	0	500	3
9	gan	1990	19	5	20	479	21	480	5
9	gan	1990	19	5	368	107	393	132	6
9	gan	1990	19	5	374	106	394	126	8
9	gan	1990	19	5	374	106	394	126	10
4	gan	1990	20	5	0	500	0	500	0
4	gan	1990	20	5	84	406	94	416	2
4	gan	1990	20	5	149	358	142	351	3
4	gan	1990	20	5	334	175	325	166	5
4	gan	1990	20	5	385	115	385	115	6
4	gan	1990	20	5	392	113	387	108	8
4	gan	1990	20	5	392	113	387	108	10
7	gan	90	21	5	0	500	0	500	0
7	gan	90	21	5	0	500	0	500	2
7	gan	90	21	5	0	500	0	500	3
7	gan	90	21	5	0	500	0	500	5
7	gan	90	21	5	0	500	0	500	6
7	gan	90	21	5	0	500	0	500	8
7	gan	90	21	5	0	500	0	500	10
1	gan	1850	22	5	0	500	0	500	0
1	gan	1850	22	5	2	499	1	498	2
1	gan	1850	22	5	102	416	84	398	3
1	gan	1850	22	5	275	242	258	225	5
1	gan	1850	22	5	383	114	386	117	6
1	gan	1850	22	5	389	113	387	111	8
1	gan	1850	22	5	389	113	387	111	10
11	gan	50	23	5	0	500	0	500	0
11	gan	50	23	5	0	500	0	500	2
11	gan	50	23	5	0	500	0	500	3
11	gan	50	23	5	0	500	0	500	5
11	gan	50	23	5	0	500	0	500	6
11	gan	50	23	5	0	500	0	500	8
11	gan	50	23	5	0	500	0	500	10
12	gan	1970	24	5	1	500	0	499	0
12	gan	1970	24	5	124	378	122	376	2
12	gan	1970	24	5	148	360	140	352	3
12	gan	1970	24	5	216	300	200	284	5
12	gan	1970	24	5	247	264	236	253	6
12	gan	1970	24	5	314	202	298	186	8
12	gan	1970	24	5	359	156	344	141	10
15	gan	130	25	5	0	500	0	500	0
15	gan	130	25	5	0	500	0	500	2
15	gan	130	25	5	0	500	0	500	3
15	gan	130	25	5	0	500	0	500	5
15	gan	130	25	5	0	500	0	500	6
15	gan	130	25	5	0	500	0	500	8
15	gan	130	25	5	0	500	0	500	10
12	gan	130	26	5	0	500	0	500	0
12	gan	130	26	5	0	500	0	500	2
12	gan	130	26	5	0	500	0	500	3
12	gan	130	26	5	0	500	0	500	5
12	gan	130	26	5	0	500	0	500	6
12	gan	130	26	5	4	499	1	496	8
12	gan	130	26	5	4	497	3	496	10
1	gan	190	27	5	0	500	0	500	0
1	gan	190	27	5	0	500	0	500	2
1	gan	190	27	5	0	500	0	500	3
1	gan	190	27	5	0	500	0	500	5
1	gan	190	27	5	0	500	0	500	6
1	gan	190	27	5	0	500	0	500	8
1	gan	190	27	5	1	500	0	499	10
14	gan	1990	28	5	0	500	0	500	0
14	gan	1990	28	5	0	500	0	500	2
14	gan	1990	28	5	4	495	5	496	3
14	gan	1990	28	5	276	232	268	224	5
14	gan	1990	28	5	277	231	269	223	6
14	gan	1990	28	5	287	219	281	213	8
14	gan	1990	28	5	292	215	285	208	10
15	gan	50	29	5	0	500	0	500	0
15	gan	50	29	5	0	500	0	500	2
15	gan	50	29	5	0	500	0	500	3
15	gan	50	29	5	0	500	0	500	5
15	gan	50	29	5	0	500	0	500	6
15	gan	50	29	5	0	500	0	500	8
15	gan	50	29	5	0	500	0	500	10
6	gan	70	30	5	0	500	0	500	0
6	gan	70	30	5	0	500	0	500	2
6	gan	70	30	5	0	500	0	500	3
6	gan	70	30	5	0	500	0	500	5
6	gan	70	30	5	0	500	0	500	6
6	gan	70	30	5	0	500	0	500	8
6	gan	70	30	5	0	500	0	500	10
3	gan	590	1	20	0	500	0	500	0
3	gan	590	1	20	0	500	0	500	2
3	gan	590	1	20	0	500	0	500	3
3	gan	590	1	20	0	500	0	500	5
3	gan	590	1	20	0	500	0	500	6
3	gan	590	1	20	0	500	0	500	8
3	gan	590	1	20	0	500	0	500	10
9	gan	1170	2	20	0	500	0	500	0
9	gan	1170	2	20	0	500	0	500	2
9	gan	1170	2	20	0	500	0	500	3
9	gan	1170	2	20	0	500	0	500	5
9	gan	1170	2	20	0	500	0	500	6
9	gan	1170	2	20	0	500	0	500	8
9	gan	1170	2	20	2	500	0	498	10
9	gan	1170	3	20	0	500	0	500	0
9	gan	1170	3	20	0	500	0	500	2
9	gan	1170	3	20	0	500	0	500	3
9	gan	1170	3	20	0	500	0	500	5
9	gan	1170	3	20	0	500	0	500	6
9	gan	1170	3	20	29	470	30	471	8
9	gan	1170	3	20	108	392	108	392	10
13	gan	510	4	20	0	500	0	500	0
13	gan	510	4	20	0	500	0	500	2
13	gan	510	4	20	0	500	0	500	3
13	gan	510	4	20	0	500	0	500	5
13	gan	510	4	20	0	500	0	500	6
13	gan	510	4	20	0	500	0	500	8
13	gan	510	4	20	0	500	0	500	10
13	gan	950	5	20	0	500	0	500	0
13	gan	950	5	20	0	500	0	500	2
13	gan	950	5	20	0	500	0	500	3
13	gan	950	5	20	0	500	0	500	5
13	gan	950	5	20	0	500	0	500	6
13	gan	950	5	20	0	500	0	500	8
