seed	datasetindex	modeltype	nsites	oddsdeltatrain	oddsdelta
11	2	dbm	20	1.4359895827648341	11.523073825283797
12	2	dbm	20	3.2584247281675873	11.79493830386124
13	2	dbm	20	3.63345422459969	14.18738882230928
14	2	dbm	20	2.64347857487222	12.381655208889283
15	2	dbm	20	3.0728358474852335	12.679687155118723
1	3	dbm	20	1.9808585132490228	10.042946849117602
2	3	dbm	20	2.434572033731349	9.905634235824733
3	3	dbm	20	2.5094449228079747	10.95428469601107
4	3	dbm	20	3.127682837837586	11.380421477716908
5	3	dbm	20	1.9760754365331417	9.033874422346397
6	3	dbm	20	2.593779490486211	12.109095620750372
7	3	dbm	20	1.997347166230215	9.26439658079222
8	3	dbm	20	3.4397303495259854	12.390353578926112
9	3	dbm	20	2.4940192323114574	11.878435646494856
10	3	dbm	20	2.3417857431785123	12.30048349961347
11	3	dbm	20	1.810703232243198	10.103554843848594
12	3	dbm	20	2.545381634440437	11.411239109550435
13	3	dbm	20	2.2020635430258486	9.969049716152984
14	3	dbm	20	2.900515140043959	11.485442264890839
15	3	dbm	20	2.7190510176877534	11.965533502861618
1	4	dbm	20	5.918629202747273	38.41396028453542
2	4	dbm	20	1.9854747952861889	36.78263961196596
3	4	dbm	20	4.449427320650413	34.887225047660685
4	4	dbm	20	4.354833801708514	39.59966781862848
5	4	dbm	20	2.42261798792028	36.088558015937856
6	4	dbm	20	1.2730554210613911	34.69656734259295
7	4	dbm	20	2.814306660096762	35.88017564003314
8	4	dbm	20	4.847772361579181	41.50896026234579
9	4	dbm	20	4.499621661970777	34.75084036861899
10	4	dbm	20	2.668739364159444	34.56523854256122
11	4	dbm	20	3.4325685916237076	38.846328084093564
12	4	dbm	20	1.315438986783098	33.68645269949836
13	4	dbm	20	3.5190988818272055	38.93370115108226
14	4	dbm	20	2.787807914781099	32.12298878795428
15	4	dbm	20	4.343453347896064	33.27773572445954
1	5	dbm	20	0.9714365633525968	3.043825929986186
2	5	dbm	20	1.2323712649768064	3.053821173940135
3	5	dbm	20	0.9276925404984114	2.8320572524877448
4	5	dbm	20	0.9905082201046611	2.7663891311249467
5	5	dbm	20	1.0918164215425312	2.7999863853305147
6	5	dbm	20	1.0453856991136619	2.536188587502728
7	5	dbm	20	1.1107882521998602	2.8036620738199884
8	5	dbm	20	1.1739153299883085	2.747759532466331
9	5	dbm	20	0.646455221348393	2.86812083240972
10	5	dbm	20	0.9386049522683452	2.6338298457071456
11	5	dbm	20	0.9785383319623641	3.033877175587274
12	5	dbm	20	0.9699326662390199	2.4875939486339544
13	5	dbm	20	0.8233839084784651	2.6926139529894306
14	5	dbm	20	1.1315361376458237	3.0336163975631045
15	5	dbm	20	1.0347590527932122	2.5002240980415076
1	6	dbm	20	1.4678397273316872	5.1805263045844505
2	6	dbm	20	1.2398951011978954	5.111494367429584
3	6	dbm	20	1.4807322753433665	4.514187719454045
4	6	dbm	20	1.3185611764265883	4.755724644578282
5	6	dbm	20	1.621573898638627	3.8187244896151773
6	6	dbm	20	1.4181101515291037	4.114546077348558
7	6	dbm	20	1.4400583360992267	4.302818203335952
8	6	dbm	20	1.1618123515790797	4.7657987573422975
9	6	dbm	20	1.203346501341692	4.023638761328344
10	6	dbm	20	1.4273977528471091	4.268176276547122
11	6	dbm	20	1.1139388818421805	4.610762133912713
12	6	dbm	20	1.2233388798968952	4.1241926617209845
13	6	dbm	20	1.5696316230060199	4.058841172627597
14	6	dbm	20	1.7926869268107513	5.47405878812323
15	6	dbm	20	1.3554264432570147	4.247732314780717
1	7	dbm	20	0.8363298368396194	1.7862996141800624
2	7	dbm	20	0.9735178041766994	1.814843393337325
3	7	dbm	20	0.9360957438018908	1.8269215257705376
4	7	dbm	20	0.7580332860519128	1.8290510744364146
5	7	dbm	20	0.8602583224191421	1.7009436324990286
6	7	dbm	20	0.9885461000392377	1.9906281364718157
7	7	dbm	20	0.7681891810988969	1.9556507460416204
8	7	dbm	20	0.9276385199140746	1.6828266657477318
9	7	dbm	20	0.9971873343863692	1.9957338977402437
10	7	dbm	20	0.9861722142555466	1.7129587124824364
11	7	dbm	20	0.9584808402117319	1.686281692745514
12	7	dbm	20	1.0062029946314326	1.6694902106947254
13	7	dbm	20	0.9679539428819275	1.89461558503769
14	7	dbm	20	0.9117591404304031	1.6981632088461651
15	7	dbm	20	1.025134217926955	1.9216482519003684
1	8	dbm	20	1.011316412725002	3.2374561394963814
2	8	dbm	20	1.325993963867347	3.6092872703374423
3	8	dbm	20	0.6781192821640569	3.4931092465369975
4	8	dbm	20	1.1324481828488413	3.3366781925424163
5	8	dbm	20	0.8817777640518855	2.924781915933056
6	8	dbm	20	1.2088416671104019	3.3652997532095537
7	8	dbm	20	1.1153042469893744	3.327625069569034
8	8	dbm	20	0.9601190890908938	3.230224676360828
9	8	dbm	20	1.1838260473952011	3.477562625103884
10	8	dbm	20	1.1221446311201597	3.106741734952616
11	8	dbm	20	1.0252455362575654	3.3656525734212366
12	8	dbm	20	1.1749404935953696	3.663558342211075
13	8	dbm	20	1.0115677382245687	3.409897951031484
14	8	dbm	20	1.1422835601405208	3.6285240247862878
15	8	dbm	20	1.1177108211993385	3.2236081037286595
1	9	dbm	20	1.593842718967484	20.43869898145088
2	9	dbm	20	2.175927111415359	22.090180756388627
3	9	dbm	20	2.21544488273803	20.376037838054298
4	9	dbm	20	2.0869475764103926	18.591343078341747
5	9	dbm	20	2.8968133195351977	20.316671320663946
6	9	dbm	20	2.421152357998016	20.108610031081465
7	9	dbm	20	2.4386654179225156	22.96950207309078
8	9	dbm	20	2.5421438011350324	19.949632243394124
9	9	dbm	20	2.2787375501438265	19.637339237582648
10	9	dbm	20	1.630090165763944	18.913117300437314
11	9	dbm	20	2.1665316891441377	20.476267052420535
12	9	dbm	20	3.1678688817600853	19.663259986557275
13	9	dbm	20	1.947993957545709	20.038164555861957
14	9	dbm	20	1.3298129411609458	20.278286102743035
15	9	dbm	20	2.4887200524436417	19.510684813767703
1	10	dbm	20	0.7226894981153106	4.601358357271747
2	10	dbm	20	1.009695736758802	4.511017778393118
3	10	dbm	20	1.0416365963804821	5.334546032705545
4	10	dbm	20	0.7463850411353078	4.929250210433197
5	10	dbm	20	0.790753375150766	3.597442779030017
6	10	dbm	20	1.3167411223879455	4.19973008185446
7	10	dbm	20	0.985542511083443	4.5023723118454555
8	10	dbm	20	1.0992694606315383	3.7185484495019607
9	10	dbm	20	0.6124137699572769	3.6821720920668333
10	10	dbm	20	0.8932029071369565	3.773663496654068
11	10	dbm	20	0.8707782697219784	3.5908541692205116
12	10	dbm	20	0.9484037199543495	3.78703228101826
13	10	dbm	20	0.382361596156032	4.1756577606994885
14	10	dbm	20	1.0300416267445167	3.7831653239692016
15	10	dbm	20	0.6513183992845254	3.967228609096836
1	1	dbm	1	4.3962247431447254	4.663785083563217
2	1	dbm	1	2.7829197924657665	3.069714671494689
3	1	dbm	1	3.9904437494359155	4.06538116796433
4	1	dbm	1	6.423839546899528	6.214368139353652
5	1	dbm	1	2.6214421616246613	2.9380286161679154
6	1	dbm	1	4.257165259131668	4.392630530062666
7	1	dbm	1	7.427235127070659	7.227851760328293
8	1	dbm	1	3.9915522321095005	3.9545237553373176
9	1	dbm	1	4.271257847158539	4.200146009236408
10	1	dbm	1	6.53844431304165	6.195835782402861
11	1	dbm	1	4.532841369622473	4.539102287226625
12	1	dbm	1	2.2548797793822377	2.5007878727108808
13	1	dbm	1	4.499651326443128	4.667302671997108
14	1	dbm	1	6.301201703842047	6.211620567815531
15	1	dbm	1	6.887465582991525	6.712885114984645
1	2	dbm	1	3.6005480664829332	3.9417125286926415
2	2	dbm	1	7.566054314248517	7.709210011359466
3	2	dbm	1	2.940979836373347	2.9689100841497598
4	2	dbm	1	6.092790955271076	6.4301605535998165
5	2	dbm	1	3.0232001660547008	3.2816915349583984
6	2	dbm	1	2.3575882196091427	2.3343449266381002
7	2	dbm	1	5.659291084842847	5.875149556186405
8	2	dbm	1	2.921919529279273	3.211005243517764
9	2	dbm	1	8.484649659094655	8.62687831769935
10	2	dbm	1	3.075962431611196	3.3411697814341235
11	2	dbm	1	2.6081048290920297	2.903360722180897
12	2	dbm	1	2.383892167092446	2.6014240094410583
13	2	dbm	1	3.5817734127883902	3.997645195709654
14	2	dbm	1	4.378478803126704	4.627541007626031
15	2	dbm	1	4.7322812420666045	5.167586119777892
1	3	dbm	1	3.4312813548498635	3.960999955627578
2	3	dbm	1	8.219133299600053	10.015221867103989
3	3	dbm	1	4.135415307991618	5.2522484491519865
4	3	dbm	1	3.9186073608819156	5.05853802571479
5	3	dbm	1	2.9290485320825197	4.013040013954267
6	3	dbm	1	5.0076160428455925	6.22901141920536
7	3	dbm	1	3.299085954872084	4.428240659368419
8	3	dbm	1	2.571737752804293	3.287045695554472
9	3	dbm	1	6.7838319473626	8.589565145969226
10	3	dbm	1	4.679269557069181	6.042706972307869
11	3	dbm	1	4.136889024461444	5.396362029070953
12	3	dbm	1	4.668116852573781	6.026505059164366
13	3	dbm	1	6.3166347601813175	7.913819767098312
14	3	dbm	1	2.058148587820998	2.4135194810775453
15	3	dbm	1	8.554987685271222	9.913417381089838
1	4	dbm	1	1.4571704526885132	2.6376454082570575
2	4	dbm	1	6.169510417696261	8.192943935460631
3	4	dbm	1	6.089146923164266	8.100738927500593
4	4	dbm	1	5.876900780337889	7.931423985844906
5	4	dbm	1	20.716233963562576	25.201741043846464
6	4	dbm	1	6.098584975735504	8.129284969809362
7	4	dbm	1	14.07915299216664	17.800134830721873
8	4	dbm	1	23.43882458812825	28.162813224180347
9	4	dbm	1	6.093372116158813	8.243268689623061
10	4	dbm	1	7.61043416259651	10.393621252460306
11	4	dbm	1	7.175976758068142	9.655364262623769
12	4	dbm	1	21.535691710702125	25.931842159810607
13	4	dbm	1	1.9003856287021648	2.911248727878142
14	4	dbm	1	19.425772754943164	23.725323879409995
15	4	dbm	1	6.4740683694863925	8.45784938354467
1	5	dbm	1	2.247537544652314	2.4665234252945356
2	5	dbm	1	1.819845556885911	2.0028819936369495
3	5	dbm	1	2.961192591543887	3.32120595003517
4	5	dbm	1	4.017724606883279	4.4847682178270984
5	5	dbm	1	2.25087845629361	2.7131577949380823
6	5	dbm	1	1.7141346127992338	2.0410294484659155
7	5	dbm	1	2.1789897600520627	2.380595006478594
8	5	dbm	1	2.2968937594622583	2.5650183968622207
9	5	dbm	1	2.3161542288195895	2.5713152113667768
10	5	dbm	1	3.2013212095626793	3.5090901668367893
11	5	dbm	1	2.183524255302254	2.4718000543036753
12	5	dbm	1	2.143320648860743	2.481582014114341
13	5	dbm	1	2.3893746975291172	2.799529747769525
14	5	dbm	1	1.7292615133304723	1.9888199852666792
15	5	dbm	1	2.69767019781877	3.0905403379606686
1	6	dbm	1	3.0211632990433523	3.1496720037437034
2	6	dbm	1	1.6953348452518302	1.8431455006719388
3	6	dbm	1	3.6697783448222574	3.8034349094318585
4	6	dbm	1	2.3395726162365813	2.4141996836846973
5	6	dbm	1	2.395090522765062	2.5005451148825144
6	6	dbm	1	2.94645436431798	3.066824607788226
7	6	dbm	1	2.713120015708947	2.832298851532504
8	6	dbm	1	2.81744695823175	2.8767159844719754
9	6	dbm	1	3.5147285050472377	3.712227496929052
10	6	dbm	1	1.2265228145386824	1.4094845525331505
11	6	dbm	1	1.4507174605256734	1.585236538520453
12	6	dbm	1	4.800330035649106	4.929799634246689
13	6	dbm	1	1.6677950384654683	1.8907407611483902
14	6	dbm	1	2.5775986264336073	2.751050315002297
15	6	dbm	1	3.14886593135498	3.313982897725077
1	7	dbm	1	2.4497063018879834	2.6751453783543613
2	7	dbm	1	2.7577600237764686	2.900168936735748
3	7	dbm	1	1.8160533814057227	2.0903093573988887
4	7	dbm	1	2.2938944420872867	2.6290558937395
5	7	dbm	1	1.7908364229621594	2.0106989105124526
6	7	dbm	1	1.6413310358285147	1.8092309782847376
7	7	dbm	1	1.218739813408421	1.3427398549659135
8	7	dbm	1	1.7820194939854057	1.876379662763741
9	7	dbm	1	2.6207223032066826	2.80459089119935
10	7	dbm	1	2.08248594446399	2.250222930533829
11	7	dbm	1	3.2979740971572764	3.3250896673714414
12	7	dbm	1	0.771429276609471	0.9323225845160982
13	7	dbm	1	1.937296612344721	2.0924375626023246
14	7	dbm	1	1.8450948060757484	2.0849830772924163
15	7	dbm	1	0.9952852225249262	1.111147494206785
1	8	dbm	1	2.8401888091795753	3.171061174700349
2	8	dbm	1	6.711573066968465	6.86348144836851
3	8	dbm	1	3.593807252960859	3.981221046280845
4	8	dbm	1	3.384205761588281	3.4349554031341003
5	8	dbm	1	2.5597338543768307	3.0176312705744492
6	8	dbm	1	1.782137205191344	2.175484649131899
7	8	dbm	1	3.8530370919538988	3.9651833451965928
8	8	dbm	1	3.9260300029356867	4.075192691840739
9	8	dbm	1	1.5218384023658225	1.9990516804374336
10	8	dbm	1	4.5268606426336575	4.6023015124864575
11	8	dbm	1	4.317245306608458	4.518964106705298
12	8	dbm	1	4.291449137987172	4.694162909076229
13	8	dbm	1	4.438159370280461	4.916241636215065
14	8	dbm	1	3.757105881523901	4.043961368471814
15	8	dbm	1	4.969976216815197	5.130185556989944
1	9	dbm	1	4.295384011249147	5.212360357062318
2	9	dbm	1	5.226138657371778	7.086057450147421
3	9	dbm	1	3.536947104092539	4.902657085015276
4	9	dbm	1	5.805821740696209	7.498220812673411
5	9	dbm	1	2.9652944846583313	4.093234101885435
6	9	dbm	1	3.232105124348324	3.8631136275857854
7	9	dbm	1	8.167661616001736	9.352204696651963
8	9	dbm	1	10.313029763193226	12.445313442288814
9	9	dbm	1	10.192964001866116	12.228570355092002
10	9	dbm	1	4.7387853612714395	5.880307448407263
11	9	dbm	1	4.48687372815232	5.632798212594276
12	9	dbm	1	2.567420564728268	4.094352887438485
13	9	dbm	1	7.8216175786797	8.853423022862158
14	9	dbm	1	6.482242581745401	8.519927245340472
15	9	dbm	1	4.714885509788614	6.383198394547047
1	10	dbm	1	1.4661422899238843	1.5595016773967019
2	10	dbm	1	7.813824553895223	7.278557650789669
3	10	dbm	1	1.4020524545487447	1.7237130037826032
4	10	dbm	1	2.5237842436428526	2.733371649982208
5	10	dbm	1	8.178166435316127	9.871220481244812
6	10	dbm	1	1.5046938070074831	1.5036414627878831
7	10	dbm	1	2.095517731111058	2.035448506985604
8	10	dbm	1	3.992683248997076	5.210429671829318
9	10	dbm	1	4.051280971374233	3.4427692577914173
10	10	dbm	1	4.485711695432626	3.9077197992700246
11	10	dbm	1	4.173383374634424	3.935414843987561
12	10	dbm	1	4.781388722054753	4.407298104342248
13	10	dbm	1	1.5631004730465126	1.7017018144575116
14	10	dbm	1	1.22871840251919	1.3485125432093061
15	10	dbm	1	4.96687874024037	4.6924199975859935
1	1	dbm	2	5.19317023257699	7.357223764410274
2	1	dbm	2	5.06522768579383	5.1980475953705945
3	1	dbm	2	3.777645514370003	4.490014965236695
4	1	dbm	2	3.5042757885196187	7.665703612568927
5	1	dbm	2	5.020096390040387	4.53376071989466
6	1	dbm	2	4.773192067229934	8.072900703025796
7	1	dbm	2	4.298045405727734	9.704464044597497
8	1	dbm	2	4.169797442629295	4.821712067965767
9	1	dbm	2	4.111844930494357	6.284868659297207
10	1	dbm	2	3.1731825487841223	5.025588124518415
11	1	dbm	2	5.6803248003850655	6.78807637460592
12	1	dbm	2	4.9782082633527684	5.506197596712361
13	1	dbm	2	3.5507042380110767	5.572584089420171
14	1	dbm	2	3.7218674496628665	4.078978075925302
15	1	dbm	2	5.7228622487045095	5.523020095910185
1	2	dbm	2	2.9610734608915967	6.451251350779228
2	2	dbm	2	3.1895996555246806	2.425232049601189
3	2	dbm	2	1.2283728207685218	3.0738742883208836
4	2	dbm	2	3.9168037899051464	6.3415406581988165
5	2	dbm	2	5.68048413107289	8.30148343042397
6	2	dbm	2	4.882037149205975	9.284494473970325
7	2	dbm	2	2.181368262625193	6.236726715976777
8	2	dbm	2	1.6633863852938842	2.962018992495243
9	2	dbm	2	4.166620968319433	5.017690843932027
10	2	dbm	2	4.550013444543457	7.590876293745045
11	2	dbm	2	4.65145027299035	6.009848735167142
12	2	dbm	2	1.5246408149410555	3.9044465261524186
13	2	dbm	2	2.1836912371648234	5.500040695896903
14	2	dbm	2	4.121176917412869	6.859620853488451
15	2	dbm	2	2.840326208194642	2.637961212362647
1	3	dbm	2	3.8675998672322094	6.382992271419721
2	3	dbm	2	5.890550171916119	3.5174608933460614
3	3	dbm	2	3.3663632174970095	5.090946855330621
4	3	dbm	2	4.003381697391832	7.920967730203744
5	3	dbm	2	2.9523911720702123	7.4947894754151845
6	3	dbm	2	3.641214558025543	5.560169019624033
7	3	dbm	2	4.733807534598418	7.183226259263908
8	3	dbm	2	6.469112763896713	9.454344755477925
9	3	dbm	2	4.558976397547134	6.2035025742233705
10	3	dbm	2	5.259584725895942	8.558199062712255
11	3	dbm	2	4.7147091353324635	2.041326890428082
12	3	dbm	2	4.2016699312082615	6.471432341993698
13	3	dbm	2	2.56689570337099	4.689730209893382
14	3	dbm	2	3.5306808035258714	5.348554488786202
15	3	dbm	2	4.2167743314644435	6.946391206433342
1	4	dbm	2	4.226811581925602	10.398346827402948
2	4	dbm	2	8.490368781237304	15.985879158478332
3	4	dbm	2	5.9926116679238115	16.679604701302388
4	4	dbm	2	5.725444745768717	30.465389322503917
5	4	dbm	2	6.811357269662309	18.462067190959676
6	4	dbm	2	5.54910345985657	12.646467531521404
7	4	dbm	2	5.143212976691173	9.732532207247063
8	4	dbm	2	5.412569415620663	9.418473390177722
9	4	dbm	2	4.57254510301213	11.34679834050183
10	4	dbm	2	4.8539841936845125	15.299672457839531
11	4	dbm	2	10.915632046518661	18.163122039953645
12	4	dbm	2	5.068037909771731	15.280606616683261
13	4	dbm	2	7.591290530921635	14.57995653838969
14	4	dbm	2	3.011650134114324	5.4016184626853265
15	4	dbm	2	5.098614324555311	9.774015087922924
1	5	dbm	2	2.025271363841116	1.847478979534212
2	5	dbm	2	1.8412116162330854	2.0369610437356727
3	5	dbm	2	2.190714120237787	2.394571891311335
4	5	dbm	2	1.8421286709263058	2.1520258582956484
5	5	dbm	2	2.118716267981725	2.6693214575782016
6	5	dbm	2	1.8535641248875732	2.481024985704241
7	5	dbm	2	1.388307178192201	2.389239469411306
8	5	dbm	2	2.6866074028813296	2.772231180744931
9	5	dbm	2	2.304978892149284	2.8604661621809666
10	5	dbm	2	1.9845004596722349	1.7216722023311133
11	5	dbm	2	1.3798167104427828	2.0723798626190115
12	5	dbm	2	1.9185464596126174	1.7352156034427866
13	5	dbm	2	1.664632346830092	1.5128607142963189
14	5	dbm	2	2.35716058978896	2.7417694897621723
15	5	dbm	2	1.7352725282527794	2.359312846422049
1	6	dbm	2	2.6694748230863925	5.01532522563788
2	6	dbm	2	1.8571939104303528	1.8410711231208396
3	6	dbm	2	1.4007668432773512	1.437172134210975
4	6	dbm	2	2.260535049815103	2.516806700405262
5	6	dbm	2	3.625035262728235	4.269578315370868
6	6	dbm	2	1.82216626679049	2.4286561753045315
7	6	dbm	2	2.0599631141314863	2.37421511276027
8	6	dbm	2	1.466521454051862	2.7745483088683085
9	6	dbm	2	1.5830356412149436	2.75158950481692
10	6	dbm	2	3.521951070374946	2.0863588862696525
11	6	dbm	2	2.591120191826907	2.900466469964994
12	6	dbm	2	2.369523077239982	1.721204879856441
13	6	dbm	2	2.2411566347463077	2.1630858362821117
14	6	dbm	2	1.9180849979436874	2.97925821821397
15	6	dbm	2	3.502869073041748	2.422464540248939
1	7	dbm	2	0.9694731570211136	1.3997576735033193
2	7	dbm	2	1.4631797593457798	1.4439501259231489
3	7	dbm	2	1.2598504030473634	1.1406530671008452
4	7	dbm	2	1.3150456595292652	1.5535772299921138
5	7	dbm	2	1.383014820135279	1.871643226799797
6	7	dbm	2	1.1800456610350445	1.2701239276219198
7	7	dbm	2	1.3023961091957483	1.4358020079675002
8	7	dbm	2	1.4490629890845514	1.6628152710907644
9	7	dbm	2	1.0016439583299093	1.1173668430333885
10	7	dbm	2	3.2672168872699783	2.754270458508648
11	7	dbm	2	1.3960074313549797	1.757026991107376
12	7	dbm	2	0.8083576053583024	1.2671975469963053
13	7	dbm	2	1.7583802837387459	1.615651554074847
14	7	dbm	2	1.2437396410294286	1.4443257862190957
15	7	dbm	2	1.4100742675530604	1.342390993273589
1	8	dbm	2	2.897158240268083	3.689854421295836
2	8	dbm	2	2.8122986271862316	2.6018181487955023
3	8	dbm	2	2.8979150112150434	5.34177118467375
4	8	dbm	2	2.5076013326632687	3.1660187342801622
5	8	dbm	2	1.7353219930960666	2.281930593608658
6	8	dbm	2	1.9682415589573665	2.3113517983716387
7	8	dbm	2	2.470030434740253	2.418717846719965
8	8	dbm	2	1.7634015146228115	3.292574138744247
9	8	dbm	2	3.8050897608344916	2.4743583451263977
10	8	dbm	2	1.816839573142695	2.2514054014296456
11	8	dbm	2	3.973255479217457	4.258595347424091
12	8	dbm	2	2.320751021269072	2.3050726688768837
13	8	dbm	2	3.1920501875938645	4.312031456547062
14	8	dbm	2	2.8806284448835995	2.556620258443605
15	8	dbm	2	1.308910198112298	2.3634747095072672
1	9	dbm	2	3.0987713299257558	6.506834551878114
2	9	dbm	2	4.009481958740083	7.064344059499659
3	9	dbm	2	3.5847390089782456	5.803507910801892
4	9	dbm	2	2.4365025365218567	6.221029079273576
5	9	dbm	2	2.7503938548446487	4.164722892127011
6	9	dbm	2	1.3497879568881908	8.29231901504889
7	9	dbm	2	2.361842956865995	4.933919460642718
8	9	dbm	2	2.4854566500529787	4.205505096845954
9	9	dbm	2	4.7902228826681545	8.091732662921896
10	9	dbm	2	2.167121415418789	5.144439487106661
11	9	dbm	2	6.198492428706685	10.976328873267972
12	9	dbm	2	4.536292188352984	8.747095717289854
13	9	dbm	2	3.526487255255917	6.6650822037960955
14	9	dbm	2	3.2043271398825315	5.5889888692916765
15	9	dbm	2	2.5385365532717263	7.440522475415168
1	10	dbm	2	3.1771153825165364	3.141108199413625
2	10	dbm	2	1.5994959381790272	1.9773584610071553
3	10	dbm	2	1.5450406551676126	1.581095691034537
4	10	dbm	2	1.2230202455604815	2.944336948106671
5	10	dbm	2	0.9241856735907541	2.009918544543481
6	10	dbm	2	0.9397101208701591	1.1417089274205967
7	10	dbm	2	0.8289591438503572	2.653950585211272
8	10	dbm	2	1.3624850672619744	2.069342896400562
9	10	dbm	2	2.236665324432253	2.3248093134650314
10	10	dbm	2	1.3408403631570072	2.4723717277619826
11	10	dbm	2	5.07981303601799	3.214977691310751
12	10	dbm	2	2.5486361727184152	3.063957809451783
13	10	dbm	2	1.167839527127567	1.645586571998218
14	10	dbm	2	1.113800204221537	1.4297732918543633
15	10	dbm	2	1.5305583123389657	1.316929740528939
1	1	dbm	5	2.1414238807009713	6.674206270271694
2	1	dbm	5	3.232442437698477	6.861746545220468
